Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,1.6460000276565552,1.6460000276565552,1.6059999465942383,1.6100000143051147,1.3080826997756958,13593600
2002-07-02,1.6430000066757202,1.6430000066757202,1.5010000467300415,1.597000002861023,1.297520637512207,13536000
2002-07-03,1.6430000066757202,1.6430000066757202,1.621999979019165,1.6239999532699585,1.3194575309753418,12928000
2002-07-04,1.625,1.625,1.5010000467300415,1.569000005722046,1.2747714519500732,16505600
2002-07-05,1.6410000324249268,1.6410000324249268,1.562999963760376,1.562999963760376,1.2698962688446045,14464000
2002-07-08,1.6430000066757202,1.6430000066757202,1.5789999961853027,1.5839999914169312,1.2869584560394287,16492800
2002-07-09,1.6410000324249268,1.6410000324249268,1.600000023841858,1.6299999952316284,1.3243319988250732,18873600
2002-07-10,1.6410000324249268,1.6679999828338623,1.625,1.6679999828338623,1.355205774307251,18457600
2002-07-11,1.684999942779541,1.687999963760376,1.5880000591278076,1.5880000591278076,1.2902082204818726,23718400
2002-07-12,1.6460000276565552,1.6460000276565552,1.6130000352859497,1.6130000352859497,1.3105199337005615,13120000
2002-07-15,1.649999976158142,1.649999976158142,1.5720000267028809,1.6089999675750732,1.3072701692581177,13664000
2002-07-16,1.6130000352859497,1.6130000352859497,1.5779999494552612,1.6100000143051147,1.3080826997756958,13536000
2002-07-17,1.6460000276565552,1.687000036239624,1.5759999752044678,1.5839999914169312,1.2869584560394287,13824000
2002-07-18,1.6239999532699585,1.625,1.600000023841858,1.625,1.3202698230743408,13504000
2002-07-19,1.625,1.625,1.600000023841858,1.625,1.3202698230743408,13248000
2002-07-22,1.649999976158142,1.649999976158142,1.524999976158142,1.5410000085830688,1.2520220279693604,17408000
2002-07-23,1.625,1.625,1.524999976158142,1.527999997138977,1.2414599657058716,18912000
2002-07-24,1.659000039100647,1.659000039100647,1.562999963760376,1.5839999914169312,1.2869584560394287,12992000
2002-07-25,1.5880000591278076,1.5880000591278076,1.5750000476837158,1.5750000476837158,1.2796460390090942,12832000
2002-07-26,1.649999976158142,1.649999976158142,1.559000015258789,1.562999963760376,1.2698962688446045,13152000
2002-07-29,1.625,1.625,1.5,1.531000018119812,1.2438973188400269,13568000
2002-07-30,1.625,1.625,1.5,1.5140000581741333,1.2300851345062256,14784000
2002-07-31,1.625,1.625,1.555999994277954,1.562000036239624,1.269083857536316,13004800
2002-08-01,1.6239999532699585,1.6239999532699585,1.5509999990463257,1.5529999732971191,1.2617716789245605,14611200
2002-08-02,1.6200000047683716,1.6200000047683716,1.524999976158142,1.600000023841858,1.2999582290649414,14886400
2002-08-05,1.625,1.625,1.562999963760376,1.61899995803833,1.3153948783874512,13939200
2002-08-06,1.625,1.625,1.5880000591278076,1.625,1.3202698230743408,12960000
2002-08-07,1.6239999532699585,1.6239999532699585,1.5880000591278076,1.621999979019165,1.317832112312317,13088000
2002-08-08,1.6239999532699585,1.6239999532699585,1.5640000104904175,1.569000005722046,1.2747714519500732,40160000
2002-08-09,1.6239999532699585,1.6239999532699585,1.475000023841858,1.5809999704360962,1.3106248378753662,13824000
2002-08-12,1.6230000257492065,1.6230000257492065,1.5750000476837158,1.6080000400543213,1.3330073356628418,12940800
2002-08-13,1.621999979019165,1.621999979019165,1.5750000476837158,1.61899995803833,1.3421262502670288,6528000
2002-08-14,1.6200000047683716,1.6230000257492065,1.5809999704360962,1.6230000257492065,1.3454420566558838,12928000
2002-08-15,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.6230000257492065,1.3454420566558838,0
2002-08-16,1.6239999532699585,1.6239999532699585,1.5839999914169312,1.6059999465942383,1.33134925365448,12992000
2002-08-19,1.625,1.625,1.5750000476837158,1.5809999704360962,1.3106248378753662,12864000
2002-08-20,1.61899995803833,1.61899995803833,1.569000005722046,1.5880000591278076,1.3164278268814087,12934400
2002-08-21,1.625,1.625,1.5880000591278076,1.593999981880188,1.3214012384414673,12864000
2002-08-22,1.625,1.625,1.5499999523162842,1.5499999523162842,1.2849260568618774,12960000
2002-08-23,1.6239999532699585,1.6239999532699585,1.5750000476837158,1.5789999961853027,1.308966875076294,12960000
2002-08-26,1.6239999532699585,1.6239999532699585,1.5759999752044678,1.597000002861023,1.3238886594772339,13753600
2002-08-27,1.562999963760376,1.6169999837875366,1.5499999523162842,1.6009999513626099,1.3272045850753784,14854400
2002-08-28,1.6239999532699585,1.6239999532699585,1.5130000114440918,1.562999963760376,1.2957028150558472,14489600
2002-08-29,1.6230000257492065,1.6230000257492065,1.5449999570846558,1.562999963760376,1.2957028150558472,13248000
2002-08-30,1.6239999532699585,1.6239999532699585,1.5190000534057617,1.5750000476837158,1.3056508302688599,13030400
2002-09-02,1.61899995803833,1.61899995803833,1.562999963760376,1.562999963760376,1.2957028150558472,12876800
2002-09-03,1.6130000352859497,1.6130000352859497,1.5260000228881836,1.5379999876022339,1.274978518486023,14758400
2002-09-04,1.625,1.625,1.5379999876022339,1.5499999523162842,1.2849260568618774,13043200
2002-09-05,1.6130000352859497,1.6130000352859497,1.562999963760376,1.6130000352859497,1.3371522426605225,12940800
2002-09-06,1.593999981880188,1.593999981880188,1.524999976158142,1.5260000228881836,1.2650306224822998,14124800
2002-09-09,1.6239999532699585,1.6239999532699585,1.5130000114440918,1.5130000114440918,1.2542537450790405,13024000
2002-09-10,1.5130000114440918,1.5130000114440918,1.5130000114440918,1.5130000114440918,1.2542537450790405,0
2002-09-11,1.5880000591278076,1.5880000591278076,1.531000018119812,1.559000015258789,1.2923868894577026,13568000
2002-09-12,1.593999981880188,1.593999981880188,1.569000005722046,1.569000005722046,1.3006771802902222,12864000
2002-09-13,1.6239999532699585,1.6239999532699585,1.524999976158142,1.5440000295639038,1.2799525260925293,13568000
2002-09-16,1.6130000352859497,1.6130000352859497,1.5499999523162842,1.5529999732971191,1.287413239479065,12864000
2002-09-17,1.5499999523162842,1.5609999895095825,1.475000023841858,1.5440000295639038,1.2799525260925293,13568000
2002-09-18,1.5880000591278076,1.5880000591278076,1.5160000324249268,1.5160000324249268,1.2567405700683594,12979200
2002-09-19,1.5499999523162842,1.5499999523162842,1.5,1.5440000295639038,1.2799525260925293,12960000
