Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,9.600000381469727,9.739999771118164,9.550000190734863,9.569999694824219,7.0261921882629395,825970
2002-07-02,9.600000381469727,9.670000076293945,9.449999809265137,9.5,6.974799156188965,653405
2002-07-03,9.460000038146973,9.569999694824219,9.460000038146973,9.510000228881836,6.982141017913818,305880
2002-07-04,9.5600004196167,9.899999618530273,9.520000457763672,9.720000267028809,7.136322021484375,2413155
2002-07-05,9.899999618530273,9.949999809265137,9.600000381469727,9.850000381469727,7.231765270233154,3460955
2002-07-08,9.899999618530273,10.039999961853027,9.800000190734863,9.859999656677246,7.239108562469482,2791970
2002-07-09,9.899999618530273,9.920000076293945,9.699999809265137,9.770000457763672,7.173031330108643,716330
2002-07-10,9.760000228881836,9.880000114440918,9.649999618530273,9.829999923706055,7.21708345413208,1163015
2002-07-11,9.699999809265137,9.899999618530273,9.300000190734863,9.359999656677246,6.872013092041016,1434245
2002-07-12,9.449999809265137,9.600000381469727,9.420000076293945,9.510000228881836,6.982141017913818,673410
2002-07-15,11.220000267028809,11.220000267028809,9.359999656677246,9.770000457763672,7.173031330108643,1958485
2002-07-16,9.600000381469727,9.779999732971191,9.420000076293945,9.5,6.974799156188965,1115835
2002-07-17,9.579999923706055,9.579999923706055,9.25,9.329999923706055,6.8499860763549805,468885
2002-07-18,9.40999984741211,9.5,9.279999732971191,9.380000114440918,6.886697292327881,271340
2002-07-19,8.600000381469727,9.399999618530273,8.600000381469727,9.300000190734863,6.827963829040527,317560
2002-07-22,9.199999809265137,9.199999809265137,8.920000076293945,8.960000038146973,6.578338623046875,508510
2002-07-23,9.239999771118164,9.239999771118164,8.819999694824219,9.119999885559082,6.695808410644531,321750
2002-07-24,9.020000457763672,9.199999809265137,9.0,9.140000343322754,6.710492134094238,614330
2002-07-25,9.699999809265137,9.699999809265137,9.050000190734863,9.119999885559082,6.695808410644531,417915
2002-07-26,9.09000015258789,9.199999809265137,8.819999694824219,8.90999984741211,6.541628837585449,842775
2002-07-29,9.0,9.180000305175781,8.619999885559082,8.699999809265137,6.387447834014893,972715
2002-07-30,8.949999809265137,8.979999542236328,8.699999809265137,8.739999771118164,6.416816711425781,604080
2002-07-31,8.739999771118164,8.739999771118164,8.529999732971191,8.579999923706055,6.299346923828125,752895
2002-08-01,8.699999809265137,8.859999656677246,8.640000343322754,8.800000190734863,6.460867881774902,776880
2002-08-02,10.119999885559082,10.119999885559082,8.199999809265137,9.149999618530273,6.717833518981934,978845
2002-08-05,9.399999618530273,9.430000305175781,9.039999961853027,9.319999694824219,6.842646598815918,1663065
2002-08-06,9.199999809265137,9.220000267028809,9.0600004196167,9.109999656677246,6.688464164733887,1362320
2002-08-07,9.359999656677246,9.359999656677246,8.90999984741211,8.949999809265137,6.5709943771362305,676635
2002-08-08,8.890000343322754,9.039999961853027,8.859999656677246,8.960000038146973,6.578338623046875,920445
2002-08-09,9.020000457763672,9.020000457763672,8.819999694824219,8.869999885559082,6.512259483337402,344730
2002-08-12,7.449999809265137,9.069999694824219,7.449999809265137,8.90999984741211,6.541628837585449,656355
2002-08-13,9.039999961853027,9.039999961853027,8.859999656677246,8.890000343322754,6.526944637298584,629060
2002-08-14,8.899999618530273,9.010000228881836,8.770000457763672,9.0,6.607703685760498,863860
2002-08-15,9.0,9.0,9.0,9.0,6.607703685760498,0
2002-08-16,8.920000076293945,9.15999984741211,8.90999984741211,9.109999656677246,6.688464164733887,772460
2002-08-19,9.239999771118164,9.260000228881836,9.170000076293945,9.239999771118164,6.78391170501709,1502830
2002-08-20,9.199999809265137,9.399999618530273,9.199999809265137,9.369999885559082,6.879354953765869,1094565
2002-08-21,9.449999809265137,9.449999809265137,9.210000038146973,9.270000457763672,6.805936813354492,755185
2002-08-22,9.25,9.25,9.079999923706055,9.149999618530273,6.717833518981934,377410
2002-08-23,9.100000381469727,9.390000343322754,9.100000381469727,9.350000381469727,6.864673137664795,1216535
2002-08-26,9.300000190734863,9.380000114440918,9.25,9.289999961853027,6.820620536804199,397415
2002-08-27,9.220000267028809,9.25,9.149999618530273,9.180000305175781,6.739859104156494,341990
2002-08-28,9.069999694824219,9.199999809265137,9.039999961853027,9.0600004196167,6.65175724029541,306935
2002-08-29,9.199999809265137,9.199999809265137,9.010000228881836,9.029999732971191,6.629730701446533,181690
2002-08-30,9.399999618530273,9.399999618530273,8.960000038146973,9.130000114440918,6.703149318695068,642855
2002-09-02,9.319999694824219,9.319999694824219,9.039999961853027,9.100000381469727,6.681124210357666,725025
2002-09-03,9.100000381469727,9.100000381469727,8.920000076293945,8.9399995803833,6.563652992248535,340035
2002-09-04,8.859999656677246,8.960000038146973,8.84000015258789,8.90999984741211,6.541628837585449,196310
2002-09-05,8.899999618530273,8.970000267028809,8.850000381469727,8.859999656677246,6.504919052124023,118600
2002-09-06,8.880000114440918,8.9399995803833,8.800000190734863,8.819999694824219,6.475550174713135,301385
2002-09-09,8.800000190734863,8.819999694824219,8.699999809265137,8.699999809265137,6.387447834014893,404010
2002-09-10,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,6.387447834014893,0
2002-09-11,9.100000381469727,9.119999885559082,8.760000228881836,8.850000381469727,6.497577667236328,663800
2002-09-12,8.819999694824219,8.979999542236328,8.800000190734863,8.850000381469727,6.497577667236328,290880
2002-09-13,8.819999694824219,9.100000381469727,8.819999694824219,8.970000267028809,6.585679531097412,1437160
2002-09-16,9.0,9.220000267028809,8.949999809265137,9.069999694824219,6.659098148345947,2434590
2002-09-17,8.90999984741211,9.050000190734863,8.90999984741211,8.930000305175781,6.556312084197998,312800
2002-09-18,8.989999771118164,8.989999771118164,8.819999694824219,8.84000015258789,6.490235805511475,259615
2002-09-19,8.84000015258789,8.850000381469727,8.760000228881836,8.84000015258789,6.490235805511475,396250
2002-09-20,8.729999542236328,8.899999618530273,8.680000305175781,8.880000114440918,6.519601821899414,424995
2002-09-23,8.899999618530273,9.0,8.869999885559082,8.899999618530273,6.534285068511963,2637360
2002-09-24,8.899999618530273,8.899999618530273,8.75,8.789999961853027,6.453525543212891,245460
2002-09-25,8.75,8.869999885559082,8.5,8.819999694824219,6.475550174713135,312685
2002-09-26,8.869999885559082,8.869999885559082,8.75,8.770000457763672,6.4388427734375,82850
2002-09-27,8.800000190734863,8.949999809265137,8.760000228881836,8.9399995803833,6.563652992248535,474405
2002-09-30,8.979999542236328,8.979999542236328,8.819999694824219,8.899999618530273,6.534285068511963,783145
2002-10-01,8.9399995803833,8.9399995803833,8.800000190734863,8.880000114440918,6.519601821899414,398550
2002-10-02,8.880000114440918,8.880000114440918,8.880000114440918,8.880000114440918,6.519601821899414,0
2002-10-03,8.779999732971191,8.869999885559082,8.779999732971191,8.829999923706055,6.482892990112305,299810
2002-10-04,8.890000343322754,8.890000343322754,8.739999771118164,8.760000228881836,6.431500434875488,473405
2002-10-07,8.800000190734863,8.84000015258789,8.720000267028809,8.760000228881836,6.431500434875488,221700
2002-10-08,8.800000190734863,8.800000190734863,8.600000381469727,8.720000267028809,6.4021315574646,219625
2002-10-09,8.800000190734863,8.800000190734863,8.510000228881836,8.5600004196167,6.284661769866943,425695
2002-10-10,8.59000015258789,8.609999656677246,8.520000457763672,8.529999732971191,6.262635707855225,91350
2002-10-11,8.0,8.569999694824219,8.0,8.140000343322754,5.976302623748779,605235
2002-10-14,8.199999809265137,8.399999618530273,8.149999618530273,8.1899995803833,6.013011455535889,267625
2002-10-15,8.1899995803833,8.1899995803833,8.1899995803833,8.1899995803833,6.013011455535889,0
2002-10-16,8.289999961853027,8.399999618530273,8.199999809265137,8.300000190734863,6.093772888183594,241865
2002-10-17,8.279999732971191,8.319999694824219,8.220000267028809,8.260000228881836,6.0644049644470215,210230
2002-10-18,8.260000228881836,8.34000015258789,8.229999542236328,8.279999732971191,6.079089641571045,106015
2002-10-21,8.300000190734863,8.359999656677246,8.25,8.329999923706055,6.115797996520996,150925
2002-10-22,8.300000190734863,8.319999694824219,8.25,8.279999732971191,6.079089641571045,126795
2002-10-23,8.34000015258789,8.34000015258789,8.199999809265137,8.199999809265137,6.0203537940979,146180
2002-10-24,8.199999809265137,8.260000228881836,8.09000015258789,8.100000381469727,5.946934700012207,279080
2002-10-25,8.100000381469727,8.210000038146973,8.069999694824219,8.09000015258789,5.9395928382873535,203225
2002-10-28,8.140000343322754,8.199999809265137,8.029999732971191,8.140000343322754,5.976302623748779,305830
2002-10-29,8.380000114440918,8.40999984741211,8.25,8.329999923706055,6.115797996520996,484345
2002-10-30,8.390000343322754,8.399999618530273,8.260000228881836,8.279999732971191,6.079089641571045,282370
2002-10-31,8.260000228881836,8.350000381469727,8.260000228881836,8.3100004196167,6.101113796234131,88315
2002-11-01,8.199999809265137,8.510000228881836,8.199999809265137,8.449999809265137,6.203901767730713,234700
2002-11-04,8.600000381469727,8.699999809265137,8.40999984741211,8.529999732971191,6.262635707855225,114715
2002-11-05,8.600000381469727,8.630000114440918,8.449999809265137,8.600000381469727,6.314029693603516,303100
2002-11-06,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,6.314029693603516,0
2002-11-07,8.699999809265137,8.699999809265137,8.520000457763672,8.59000015258789,6.30668830871582,245175
2002-11-08,8.720000267028809,8.720000267028809,8.5,8.520000457763672,6.255296230316162,255955
2002-11-11,8.569999694824219,8.569999694824219,8.359999656677246,8.399999618530273,6.167192459106445,856440
2002-11-12,8.390000343322754,8.399999618530273,8.229999542236328,8.239999771118164,6.049720287322998,735295
2002-11-13,8.25,8.34000015258789,8.220000267028809,8.270000457763672,6.071747303009033,133895
2002-11-14,8.260000228881836,8.479999542236328,8.260000228881836,8.359999656677246,6.137824058532715,99690
2002-11-15,8.369999885559082,8.430000305175781,8.300000190734863,8.34000015258789,6.12313985824585,585705
2002-11-18,8.359999656677246,8.529999732971191,8.3100004196167,8.350000381469727,6.130483150482178,690895
