Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,66.4000015258789,66.6675033569336,66.4000015258789,66.6675033569336,56.627811431884766,28000
2000-01-04,71.43499755859375,72.00250244140625,65.0,71.52249908447266,60.751678466796875,1134000
2000-01-05,68.19999694824219,77.24500274658203,65.80249786376953,75.33999633789062,63.994266510009766,2012000
2000-01-06,81.0,81.0,76.5,78.76750183105469,66.9056167602539,1016000
2000-01-07,78.75,85.0,72.55000305175781,78.63749694824219,66.79520416259766,2420000
2000-01-10,79.44999694824219,81.8949966430664,72.3499984741211,72.73999786376953,61.785831451416016,1038000
2000-01-11,73.25250244140625,73.25250244140625,66.92250061035156,66.93250274658203,56.852901458740234,1206000
2000-01-12,67.5,70.9749984741211,67.5,70.04750061035156,59.49880599975586,696000
2000-01-13,70.2249984741211,70.25,64.55249786376953,65.0250015258789,55.23265838623047,542000
2000-01-14,65.05000305175781,67.44499969482422,61.25,65.3324966430664,55.49383544921875,758000
2000-01-17,66.64749908447266,67.5,65.0,65.3375015258789,55.49809265136719,410000
2000-01-18,64.75,65.5,63.255001068115234,64.9574966430664,55.17531967163086,620000
2000-01-19,65.99749755859375,70.15499877929688,65.99749755859375,70.15499877929688,59.59011459350586,848000
2000-01-20,70.99749755859375,74.4000015258789,70.0,70.54750061035156,59.923492431640625,1288000
2000-01-21,70.5,71.84500122070312,68.10250091552734,69.16999816894531,58.75343704223633,1022000
2000-01-24,71.7249984741211,72.4000015258789,63.63750076293945,63.654998779296875,54.06896209716797,932000
2000-01-25,63.900001525878906,64.5,61.51750183105469,62.44499969482422,53.04118728637695,820000
2000-01-26,62.44499969482422,62.44499969482422,62.44499969482422,62.44499969482422,53.04118728637695,0
2000-01-27,64.4000015258789,65.94499969482422,63.0,63.81999969482422,54.20912170410156,608000
2000-01-28,64.0,65.25,63.06999969482422,63.54249954223633,53.973411560058594,426000
2000-01-31,62.252498626708984,62.252498626708984,58.5,58.71500015258789,49.872901916503906,394000
2000-02-01,59.747501373291016,60.0,56.35749816894531,59.375,50.43350601196289,674000
2000-02-02,60.59749984741211,63.75,60.59749984741211,62.33250045776367,52.945621490478516,582000
2000-02-03,57.34749984741211,63.04999923706055,57.34749984741211,61.95750045776367,52.627098083496094,302000
2000-02-04,62.0,62.5,59.5,60.477500915527344,51.36997985839844,320000
2000-02-07,60.0,61.0,58.599998474121094,59.127498626708984,50.223270416259766,266000
